country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",09-03-2025 20:00:00,20.48891     ,85.84768     ,PM10,94,170,120
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",09-03-2025 20:00:00,21.847279,85.416905,SO2,7,21,11
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",09-03-2025 20:00:00,30.233011,74.907758,PM10,28,137,68
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",09-03-2025 20:00:00,30.233011,74.907758,SO2,6,23,13
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",09-03-2025 20:00:00,31.321907,75.578914,NO2,18,25,21
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",09-03-2025 20:00:00,31.321907,75.578914,CO,28,42,35
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",09-03-2025 20:00:00,30.9028,75.8086,NH3,5,5,5
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",09-03-2025 20:00:00,30.9028,75.8086,OZONE,6,18,13
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",09-03-2025 20:00:00,20.9360711,85.1707021,OZONE,2,46,29
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",09-03-2025 20:00:00,21.869985,85.167016,OZONE,24,24,24
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",09-03-2025 20:00:00,11.9309,79.8027,NO2,3,33,13
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",09-03-2025 20:00:00,11.9309,79.8027,NH3,2,4,3
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",09-03-2025 20:00:00,11.9309,79.8027,SO2,6,11,9
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",09-03-2025 20:00:00,25.747299,71.393989,PM10,36,144,69
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",09-03-2025 20:00:00,27.215415,77.50873,PM2.5,29,139,69
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",09-03-2025 20:00:00,25.106006,76.469948,CO,8,47,28
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",09-03-2025 20:00:00,25.747299,71.393989,PM2.5,10,41,18
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",09-03-2025 20:00:00,22.1166054,85.3945546,NO2,7,63,32
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",09-03-2025 20:00:00,20.34652,85.81630,NO2,2,35,14
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",09-03-2025 20:00:00,26.960669,75.771817,PM2.5,20,73,40
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",09-03-2025 20:00:00,26.960669,75.771817,NH3,4,8,5
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",09-03-2025 20:00:00,26.960669,75.771817,CO,8,54,14
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",09-03-2025 20:00:00,26.9502929,75.730943,SO2,4,30,21
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",09-03-2025 20:00:00,26.912329,70.909168,NO2,7,106,43
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",09-03-2025 20:00:00,26.912329,70.909168,CO,12,76,25
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",09-03-2025 20:00:00,25.344694,72.626208,PM2.5,21,278,65
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",09-03-2025 20:00:00,25.344694,72.626208,PM10,47,402,126
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",09-03-2025 20:00:00,25.344694,72.626208,NO2,17,113,49
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",09-03-2025 20:00:00,25.344694,72.626208,SO2,3,9,5
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",09-03-2025 20:00:00,25.344694,72.626208,CO,12,107,24
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",09-03-2025 20:00:00,25.036360,73.883502,NH3,9,39,21
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",09-03-2025 20:00:00,26.031443,76.359327,NH3,9,13,11
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",09-03-2025 20:00:00,26.031443,76.359327,SO2,NA,NA,NA
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",09-03-2025 20:00:00,26.031443,76.359327,CO,32,102,66
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",09-03-2025 20:00:00,27.608912,75.153302,SO2,4,15,8
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",09-03-2025 20:00:00,29.931624,73.864511,PM10,121,435,195
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",09-03-2025 20:00:00,29.931624,73.864511,NH3,10,17,14
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",09-03-2025 20:00:00,25.196024,75.855668,SO2,6,101,17
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",09-03-2025 20:00:00,25.14389,75.821256,OZONE,17,40,35
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",09-03-2025 20:00:00,27.213494,73.734444,CO,14,72,20
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",09-03-2025 20:00:00,25.771061, 73.340227,NH3,4,15,9
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",09-03-2025 20:00:00,25.771061, 73.340227,SO2,1,12,9
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",09-03-2025 20:00:00,25.036360,73.883502,PM10,28,130,63
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",09-03-2025 20:00:00,28.108988,75.386577,PM10,63,249,115
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",09-03-2025 20:00:00,26.268249,73.0193853,CO,6,167,19
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",09-03-2025 20:00:00,26.295810,73.082283,NO2,5,90,41
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",09-03-2025 20:00:00,26.295810,73.082283,NH3,3,5,4
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",09-03-2025 20:00:00,26.215415,73.070156,PM2.5,12,256,108
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",09-03-2025 20:00:00,26.895552,76.334753,NO2,10,109,40
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",09-03-2025 20:00:00,26.895552,76.334753,SO2,6,20,8
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",09-03-2025 20:00:00,26.895552,76.334753,CO,28,100,52
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",09-03-2025 20:00:00,26.895552,76.334753,OZONE,11,128,102
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",09-03-2025 20:00:00,23.837789,73.714926,NO2,6,102,22
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",09-03-2025 20:00:00,23.837789,73.714926,SO2,3,9,6
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",09-03-2025 20:00:00,23.837789,73.714926,OZONE,20,129,91
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",09-03-2025 20:00:00,29.610750,74.283608,SO2,11,30,17
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",09-03-2025 20:00:00,26.902909,75.836858,SO2,5,20,13
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",09-03-2025 20:00:00,26.843698,75.766894,PM2.5,12,88,40
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",09-03-2025 20:00:00,26.843698,75.766894,CO,15,81,25
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",09-03-2025 20:00:00,26.786682,75.827928,NO2,25,197,71
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",09-03-2025 20:00:00,26.253384,72.976571,NO2,4,102,48
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",09-03-2025 20:00:00,25.164090,75.858137,NO2,29,232,96
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",09-03-2025 20:00:00,25.196024,75.855668,PM2.5,12,160,66
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",09-03-2025 20:00:00,25.196024,75.855668,PM10,64,181,112
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",09-03-2025 20:00:00,25.196024,75.855668,NO2,15,75,43
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",09-03-2025 20:00:00,25.435774,75.644272,SO2,2,12,9
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",09-03-2025 20:00:00,24.892047,74.623527,NH3,1,25,8
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",09-03-2025 20:00:00,24.892047,74.623527,SO2,1,20,6
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",09-03-2025 20:00:00,24.892047,74.623527,CO,8,107,53
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",09-03-2025 20:00:00,24.892047,74.623527,OZONE,1,128,92
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",09-03-2025 20:00:00,26.159933,75.780517,PM10,33,156,83
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",09-03-2025 20:00:00,26.159933,75.780517,SO2,2,9,5
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",09-03-2025 20:00:00,24.5886166,73.6321397,OZONE,3,78,51
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",09-03-2025 20:00:00,9.36399,78.831977,PM10,18,62,42
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",09-03-2025 20:00:00,9.36399,78.831977,OZONE,13,14,14
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",09-03-2025 20:00:00,12.952707,79.30394,PM10,71,182,106
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",09-03-2025 20:00:00,12.952707,79.30394,NO2,1,3,2
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",09-03-2025 20:00:00,12.952707,79.30394,SO2,16,16,16
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",09-03-2025 20:00:00,11.679111,78.125052,PM2.5,57,411,106
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",09-03-2025 20:00:00,11.679111,78.125052,NO2,12,12,12
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",09-03-2025 20:00:00,11.679111,78.125052,NH3,3,3,3
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",09-03-2025 20:00:00,10.7654824,79.1389968,PM10,51,78,61
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",09-03-2025 20:00:00,10.7654824,79.1389968,NH3,2,2,2
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",09-03-2025 20:00:00,8.816428 ,78.099039,PM10,37,58,50
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",09-03-2025 20:00:00,17.5316895,78.218939,NO2,40,91,54
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",09-03-2025 20:00:00,17.5316895,78.218939,NH3,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",09-03-2025 20:00:00,17.5316895,78.218939,SO2,1,21,9
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",09-03-2025 20:00:00,17.585705,78.126199,NO2,10,11,11
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",09-03-2025 20:00:00,17.585705,78.126199,NH3,2,2,2
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",09-03-2025 20:00:00,17.585705,78.126199,SO2,6,16,8
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",09-03-2025 20:00:00,17.393559,78.339194,PM2.5,65,68,66
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",09-03-2025 20:00:00,17.544899,78.486949,OZONE,15,32,29
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",09-03-2025 20:00:00,17.429398,78.569354,PM10,84,94,88
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",09-03-2025 20:00:00,17.429398,78.569354,NO2,11,11,11
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",09-03-2025 20:00:00,17.4559458,78.4332152,CO,50,112,107
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",09-03-2025 20:00:00,17.417094,78.457437,NO2,14,65,26
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",09-03-2025 20:00:00,17.349694,78.451437,NH3,5,9,6
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",09-03-2025 20:00:00,23.8175497,91.2726974,PM2.5,9,29,20
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",09-03-2025 20:00:00,23.8175497,91.2726974,NH3,7,9,8
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",09-03-2025 20:00:00,23.8175497,91.2726974,SO2,21,24,22
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",09-03-2025 20:00:00,27.106972,78.000111,PM10,14,105,61
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",09-03-2025 20:00:00,10.830158,78.691849,NO2,8,11,9
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",09-03-2025 20:00:00,10.830158,78.691849,SO2,18,23,20
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",09-03-2025 20:00:00,11.0973603,77.3228673,NO2,4,45,12
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",09-03-2025 20:00:00,11.0973603,77.3228673,CO,54,89,65
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",09-03-2025 20:00:00,12.909494,79.131861,NO2,9,16,14
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",09-03-2025 20:00:00,12.909494,79.131861,NH3,1,1,1
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",09-03-2025 20:00:00,9.559382,77.948828,PM2.5,29,237,58
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",09-03-2025 20:00:00,11.06825,79.07033,PM10,49,93,78
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",09-03-2025 20:00:00,11.06825,79.07033,NO2,10,10,10
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",09-03-2025 20:00:00,12.8777316,80.0834807,NO2,14,14,14
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",09-03-2025 20:00:00,12.8777316,80.0834807,SO2,NA,NA,NA
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-03-2025 20:00:00,12.9099161,80.1076538,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-03-2025 20:00:00,12.9099161,80.1076538,SO2,NA,NA,NA
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",09-03-2025 20:00:00,13.164544,80.26285,NO2,25,48,34
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",09-03-2025 20:00:00,13.1036,80.2909,PM2.5,28,86,44
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",09-03-2025 20:00:00,13.1036,80.2909,PM10,38,109,62
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",09-03-2025 20:00:00,13.1036,80.2909,NO2,13,53,36
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",09-03-2025 20:00:00,13.1036,80.2909,CO,18,50,22
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",09-03-2025 20:00:00,13.0052189,80.2398125,PM10,50,82,66
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",09-03-2025 20:00:00,11.7637683,79.7499835,OZONE,2,2,2
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",09-03-2025 20:00:00,13.4127,80.1081,NH3,2,6,4
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",09-03-2025 20:00:00,12.864618,79.659968,OZONE,6,9,8
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",09-03-2025 20:00:00,10.967820,78.080882,SO2,5,38,28
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",09-03-2025 20:00:00,17.540891,78.358528,PM2.5,62,110,86
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",09-03-2025 20:00:00,17.540891,78.358528,NH3,2,6,4
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",09-03-2025 20:00:00,17.540891,78.358528,OZONE,43,53,50
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",09-03-2025 20:00:00,17.470431,78.566959,NH3,4,5,5
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",09-03-2025 20:00:00,17.518400,78.278777,PM2.5,88,175,124
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",09-03-2025 20:00:00,10.798548,79.838212,PM2.5,32,72,45
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",09-03-2025 20:00:00,10.681158,78.741746,PM10,40,70,53
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",09-03-2025 20:00:00,10.423417,78.784889,PM10,50,96,71
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",09-03-2025 20:00:00,10.423417,78.784889,SO2,12,13,13
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",09-03-2025 20:00:00,28.685382,77.453839,NH3,7,12,10
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",09-03-2025 20:00:00,28.685382,77.453839,CO,2,118,26
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",09-03-2025 20:00:00,28.6603346,77.3572563,NH3,4,9,7
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",09-03-2025 20:00:00,28.6603346,77.3572563,CO,8,137,25
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",09-03-2025 20:00:00,28.6603346,77.3572563,OZONE,9,306,11
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",09-03-2025 20:00:00,26.730136,83.433859,PM2.5,40,191,105
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",09-03-2025 20:00:00,26.730136,83.433859,PM10,59,169,99
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",09-03-2025 20:00:00,26.730136,83.433859,NO2,11,12,11
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",09-03-2025 20:00:00,26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",09-03-2025 20:00:00,26.730136,83.433859,OZONE,35,88,80
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",09-03-2025 20:00:00,28.47272,77.482000,SO2,9,36,17
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",09-03-2025 20:00:00,26.90723,80.98579,SO2,31,36,33
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",09-03-2025 20:00:00,26.8458805,80.9365541,PM10,123,276,192
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",09-03-2025 20:00:00,26.8458805,80.9365541,NO2,63,115,86
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",09-03-2025 20:00:00,26.8458805,80.9365541,SO2,7,26,14
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",09-03-2025 20:00:00,28.999264,77.7590354,NH3,8,11,9
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",09-03-2025 20:00:00,28.9535882,77.7622941,PM2.5,15,143,70
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",09-03-2025 20:00:00,28.9535882,77.7622941,SO2,6,19,11
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",09-03-2025 20:00:00,29.063510,77.709723,NO2,6,42,22
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",09-03-2025 20:00:00,29.063510,77.709723,NH3,9,21,14
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",09-03-2025 20:00:00,28.83526,78.74460,SO2,13,15,14
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",09-03-2025 20:00:00,26.4703136,80.3229863,OZONE,8,59,29
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",09-03-2025 20:00:00,28.2348927,77.8683002,OZONE,4,6,5
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",09-03-2025 20:00:00,26.766433,80.927299,NH3,3,4,3
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",09-03-2025 20:00:00,26.766433,80.927299,SO2,33,57,39
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",09-03-2025 20:00:00,26.868120,81.005119,NO2,7,10,8
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",09-03-2025 20:00:00,26.868120,81.005119,CO,32,40,39
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",09-03-2025 20:00:00,26.906111,80.948222,CO,38,119,55
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",09-03-2025 20:00:00,26.90723,80.98579,PM2.5,47,248,113
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",09-03-2025 20:00:00,28.557054,77.453663,PM10,50,411,179
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",09-03-2025 20:00:00,28.557054,77.453663,NO2,23,147,89
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",09-03-2025 20:00:00,28.557054,77.453663,CO,2,109,11
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",09-03-2025 20:00:00,28.725645,77.749675,PM2.5,24,208,101
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",09-03-2025 20:00:00,28.725645,77.749675,OZONE,1,120,102
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",09-03-2025 20:00:00,25.4547,78.6039,OZONE,1,11,7
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",09-03-2025 20:00:00,26.428282,80.327067,PM2.5,34,354,178
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",09-03-2025 20:00:00,25.494,81.863,PM2.5,10,52,27
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",09-03-2025 20:00:00,25.494,81.863,NO2,11,12,12
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",09-03-2025 20:00:00,25.3505986,82.9083074,SO2,12,20,16
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",09-03-2025 20:00:00,25.3505986,82.9083074,CO,3,42,9
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",09-03-2025 20:00:00,25.301778,82.996789,PM10,32,150,87
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",09-03-2025 20:00:00,25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",09-03-2025 20:00:00,25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",09-03-2025 20:00:00,28.840739,78.697531,SO2,8,67,27
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",09-03-2025 20:00:00,28.840739,78.697531,OZONE,5,139,110
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",09-03-2025 20:00:00,28.88528,78.73880,NH3,3,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",09-03-2025 20:00:00,28.88528,78.73880,OZONE,10,90,36
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",09-03-2025 20:00:00,28.856664,78.772638,OZONE,14,26,22
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",09-03-2025 20:00:00,28.802625,78.753728,PM2.5,33,177,90
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",09-03-2025 20:00:00,28.802625,78.753728,NO2,27,28,27
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",09-03-2025 20:00:00,27.19865833,78.00598056,PM10,79,245,144
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",09-03-2025 20:00:00,27.169338,78.03582,NH3,1,1,1
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",09-03-2025 20:00:00,27.19862,77.92066,PM10,29,221,93
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",09-03-2025 20:00:00,27.19862,77.92066,NO2,30,169,37
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",09-03-2025 20:00:00,27.19862,77.92066,SO2,21,23,22
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",09-03-2025 20:00:00,28.359581,79.414455,NH3,1,2,1
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",09-03-2025 20:00:00,28.5447608,77.3231257,PM10,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",09-03-2025 20:00:00,28.5898,77.3101,SO2,6,15,9
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",09-03-2025 20:00:00,28.5898,77.3101,OZONE,3,54,46
